2.272727272727272508e+27,5.529406851476125488e+11,-4.184929545714537380e+04,-2.272727272727272508e+27,0.000000000000000000e+00,0.000000000000000000e+00,-9.454231632128273486e+04,-2.881521880346713257e+11,-2.481735802970510558e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.335974573706895171e+04,-2.647884971129412231e+11,1.696444119794779981e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.529406851476125488e+11,9.030206677265500929e+27,6.370171848586503074e+03,0.000000000000000000e+00,-1.300035071140101763e+03,6.370171848586500346e+03,-2.881521880346713257e+11,-4.705882352941176339e+27,1.519624903718611065e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.647884971129412231e+11,-4.324324324324324040e+27,-1.038772430619513098e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.168181420285487366e+10,1.907790143084261495e+26,1.317170618461188860e+06,0.000000000000000000e+00,-6.370171848586500346e+03,2.282428239898294487e+04,-1.440758931149135132e+11,-2.352941176470588170e+27,3.850629757782923989e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.323940789120586395e+11,2.162162162162162020e+27,2.615351351349753095e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.272727272727272508e+27,0.000000000000000000e+00,0.000000000000000000e+00,2.272727272727272508e+27,5.529406851476125488e+11,-4.184929545714537380e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.454231632128273486e+04,-2.881521880346713257e+11,-2.481735802970510558e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.335974573706895171e+04,-2.647884971129412231e+11,1.696444119794779981e+05
0.000000000000000000e+00,-1.300035071140101763e+03,-6.370171848586500346e+03,5.529406851476125488e+11,9.030206677265500929e+27,-6.370171848586497617e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.881521880346713257e+11,-4.705882352941176339e+27,1.519624903718611065e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.647884971129412231e+11,-4.324324324324324040e+27,-1.038772430619513098e-11
0.000000000000000000e+00,6.370171848586500346e+03,2.282428239898294487e+04,1.168181420285487366e+10,1.907790143084261495e+26,1.317170618461188860e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.440758931149135132e+11,-2.352941176470588170e+27,3.850629757782923989e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.323940789120586395e+11,2.162162162162162020e+27,2.615351351349753095e+05
-9.454231632128273486e+04,-2.881521880346713257e+11,2.481735802970510558e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.272727272727272508e+27,2.881521880346713257e+11,2.481735802970510558e+05,-2.272727272727272508e+27,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.881521880346713257e+11,-4.705882352941176339e+27,-1.519624903718611065e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.881521880346713257e+11,4.705882352941176339e+27,6.370171848586484884e+03,0.000000000000000000e+00,-1.300035071140101763e+03,6.370171848586500346e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.440758931149135132e+11,2.352941176470588170e+27,3.850629757782923989e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.440758931149135132e+11,-2.352941176470588170e+27,7.092781422013394767e+05,0.000000000000000000e+00,-6.370171848586500346e+03,2.282428239898294487e+04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.454231632128273486e+04,-2.881521880346713257e+11,2.481735802970510558e+05,-2.272727272727272508e+27,0.000000000000000000e+00,0.000000000000000000e+00,2.272727272727272508e+27,2.881521880346713257e+11,2.481735802970510558e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
