2.193887700871975142e+02,1.523418731674159972e+02,1.069790507792724696e+02,2.498694702695284207e+02
-6.632171077194321640e+01,1.753521874838536974e+02,1.789745024754342495e+01,1.163217107719421506e+02
-1.330411229048962980e+02,1.985674309548198835e+02,-7.258739704546830751e+01,2.379253517168113206e+02
-2.193887700871975142e+02,-5.234187316741599716e+01,-2.269790507792724554e+02,-2.498694702695284207e+02
6.632171077194321640e+01,7.464781251614630264e+01,1.421025497524565822e+02,-1.163217107719421506e+02
-1.985674309548197698e+02,7.258739704546833593e+01,-2.379253517168112921e+02,2.273614913709572818e+02
