9.026573050434144588e-06,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.344946223335595278e+03,2.172473111667797639e+03
0.000000000000000000e+00,2.172473111667797639e+03,4.344946223335595278e+03
